formulaA,formulaB,formulaA_elements_AtomicVolume,formulaB_elements_AtomicVolume,formulaA_elements_AtomicWeight,formulaB_elements_AtomicWeight,formulaA_elements_BoilingT,formulaB_elements_BoilingT,formulaA_elements_BulkModulus,formulaB_elements_BulkModulus,formulaA_elements_Column,formulaB_elements_Column,formulaA_elements_CovalentRadius,formulaB_elements_CovalentRadius,formulaA_elements_Density,formulaB_elements_Density,formulaA_elements_ElectronSurfaceDensityWS,formulaB_elements_ElectronSurfaceDensityWS,formulaA_elements_Electronegativity,formulaB_elements_Electronegativity,formulaA_elements_FirstIonizationEnergy,formulaB_elements_FirstIonizationEnergy,formulaA_elements_GSbandgap,formulaB_elements_GSbandgap,formulaA_elements_GSenergy_pa,formulaB_elements_GSenergy_pa,formulaA_elements_GSestBCClatcnt,formulaB_elements_GSestBCClatcnt,formulaA_elements_GSestFCClatcnt,formulaB_elements_GSestFCClatcnt,formulaA_elements_GSmagmom,formulaB_elements_GSmagmom,formulaA_elements_GSvolume_pa,formulaB_elements_GSvolume_pa,formulaA_elements_HHIp,formulaB_elements_HHIp,formulaA_elements_HHIr,formulaB_elements_HHIr,formulaA_elements_HeatCapacityMass,formulaB_elements_HeatCapacityMass,formulaA_elements_HeatCapacityMolar,formulaB_elements_HeatCapacityMolar,formulaA_elements_HeatFusion,formulaB_elements_HeatFusion,formulaA_elements_ICSDVolume,formulaB_elements_ICSDVolume,formulaA_elements_IsAlkali,formulaB_elements_IsAlkali,formulaA_elements_IsDBlock,formulaB_elements_IsDBlock,formulaA_elements_IsFBlock,formulaB_elements_IsFBlock,formulaA_elements_IsMetal,formulaB_elements_IsMetal,formulaA_elements_IsMetalloid,formulaB_elements_IsMetalloid,formulaA_elements_IsNonmetal,formulaB_elements_IsNonmetal,formulaA_elements_MeltingT,formulaB_elements_MeltingT,formulaA_elements_MendeleevNumber,formulaB_elements_MendeleevNumber,formulaA_elements_MiracleRadius,formulaB_elements_MiracleRadius,formulaA_elements_NUnfilled,formulaB_elements_NUnfilled,formulaA_elements_NValance,formulaB_elements_NValance,formulaA_elements_NdUnfilled,formulaB_elements_NdUnfilled,formulaA_elements_NdValence,formulaB_elements_NdValence,formulaA_elements_NfUnfilled,formulaB_elements_NfUnfilled,formulaA_elements_NfValence,formulaB_elements_NfValence,formulaA_elements_NpUnfilled,formulaB_elements_NpUnfilled,formulaA_elements_NpValence,formulaB_elements_NpValence,formulaA_elements_NsUnfilled,formulaB_elements_NsUnfilled,formulaA_elements_NsValence,formulaB_elements_NsValence,formulaA_elements_Number,formulaB_elements_Number,formulaA_elements_Polarizability,formulaB_elements_Polarizability,formulaA_elements_Row,formulaB_elements_Row,formulaA_elements_ShearModulus,formulaB_elements_ShearModulus,formulaA_elements_SpaceGroupNumber,formulaB_elements_SpaceGroupNumber,avg_coordination_A,avg_coordination_B,avg_nearest_neighbor_distance_A,avg_nearest_neighbor_distance_B
38,34,23.2222930956,37107.4947415,24.305,83.798,1363.0,119.78,45.0,0.0,2.0,18.0,141.0,116.0,1738.0,3.75,1.17,0.0,1.31,3.0,7.646235,13.99961,0.0,7.535,-1.54227231,0.08753524,3.577326635,4.162477568,4.50714913,5.244393107,0.0,0.0,22.89,36.06,5300.0,0.0,500.0,0.0,1.023,0.248,24.869,20.786,8.48,1.164,23.48,44.81,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,923.0,115.79,68.0,101.0,160.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,12.0,36.0,10.7666666667,2.4844,3.0,4.0,17.0,0.0,194.0,225.0,12.0,12.0,3.18377,4.59369
79,26,33.0132128825,22.6609763824,88.90585,72.64,3618.0,3093.0,41.0,0.0,3.0,14.0,190.0,120.0,4472.0,5323.0,1.21,1.37,1.22,2.01,6.2173,7.89943,0.0,0.383,-6.464599775,-4.616039545,4.015150874,3.583307493,5.058773104,4.514684539,0.0,0.0,32.365,23.005,9800.0,5300.0,2600.0,1900.0,0.298,0.32,26.53,23.222,11.39,36.94,32.97,22.23,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1799.0,1211.4,12.0,79.0,179.0,114.0,9.0,4.0,3.0,14.0,9.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0,39.0,32.0,22.7,5.84,5.0,4.0,26.0,0.0,194.0,225.0,12.0,4.0,3.53391,2.49539
61,36,25.0093109186,21.5440580799,44.955912,6.941,3103.0,1615.0,57.0,11.0,3.0,1.0,170.0,128.0,2985.0,535.0,1.27,0.98,1.36,0.98,6.56149,5.391719,0.0,0.0,-6.28551309,-1.86988691,3.542874021,3.213570838,4.463741557,4.048845545,6.35e-06,0.0,22.235,16.5933333333,5500.0,2900.0,4500.0,4200.0,0.568,3.582,25.52,24.86,14.1,3.0,24.96,21.63,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1814.0,453.69,11.0,1.0,162.0,152.0,9.0,1.0,3.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,21.0,3.0,17.8,24.335,4.0,2.0,29.0,4.2,194.0,229.0,12.0,8.0,3.21375,2.96771
12,76,8.82508971529,13.844898221,12.0107,50.9415,4300.0,3680.0,33.0,160.0,14.0,5.0,76.0,153.0,2260.0,6110.0,1.77,1.64,2.55,1.63,11.2603,6.74619,4.496,0.0,-9.209713655,-8.93926069,2.242692341,2.963255488,2.825615289,3.733467966,0.0,0.0,5.64,13.01,500.0,3300.0,500.0,3400.0,0.709,0.489,8.517,24.89,117.4,21.5,5.67,13.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3823.0,2183.0,77.0,46.0,77.0,134.0,4.0,7.0,4.0,5.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,6.0,23.0,1.67,12.4,2.0,4.0,0.0,47.0,194.0,229.0,3.0,8.0,1.42409,2.59229
29,27,31.1403799108,37236.0355633,164.93032,4.002602,2973.0,4.07,40.0,0.0,3.0,18.0,192.0,28.0,8795.0,0.1785,1.22,0.0,1.23,0.0,6.0215,24.587387,0.0,18.098,-4.57741687667,0.0011354,3.946510119,2.908733088,4.972291172,3.664774046,0.0,0.0,30.7333333333,12.305,9500.0,3200.0,3100.0,3900.0,0.165,5.13,27.15,20.786,11.76,0.0,31.11,19.08,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1747.0,0.0,33.0,98.0,177.0,0.0,3.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,67.0,2.0,23.6,0.2050522,6.0,1.0,26.0,0.0,194.0,225.0,12.0,8.0,3.48112,2.73717
48,3,28.2141218166,16.5944245175,30.973762,26.9815386,553.5,2792.0,11.0,76.0,15.0,13.0,107.0,121.0,1823.0,2700.0,1.65,1.39,2.19,1.61,10.48669,5.985768,1.625,0.0,-5.4005090425,-3.74542312,3.560590636,3.206237833,4.486063093,4.039606536,0.0,0.0,22.5702380952,16.48,2000.0,1600.0,5100.0,1000.0,0.769,0.897,23.824,24.2,18.54,10.71,18.99,16.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,317.3,933.47,83.0,73.0,102.0,141.0,3.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,1.0,0.0,0.0,2.0,2.0,15.0,13.0,3.63,6.8,3.0,3.0,0.0,26.0,2.0,225.0,3.0,12.0,2.21377,2.85595
36,47,21.5440580799,13.9836976681,6.941,190.23,1615.0,5285.0,11.0,0.0,1.0,8.0,128.0,144.0,535.0,22590.0,0.98,1.85,0.98,2.2,5.391719,8.43823,0.0,0.0,-1.86988691,-11.22070399,3.213570838,3.043082054,4.048845545,3.834043137,0.0,0.0,16.5933333333,14.09,2900.0,5500.0,4200.0,9100.0,3.582,0.13,24.86,24.7,3.0,57.85,21.63,13.8,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,453.69,3306.0,1.0,57.0,152.0,135.0,1.0,4.0,1.0,22.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,76.0,24.335,8.5,2.0,6.0,4.2,222.0,229.0,194.0,8.0,12.0,2.96771,2.69382
70,60,33.9566887225,30.1914234438,127.6,121.76,1261.0,1860.0,65.0,42.0,16.0,15.0,138.0,139.0,6240.0,6697.0,0.0,1.26,2.1,2.05,9.0096,8.60839,0.464,0.0,-3.14130250667,-4.11736234,4.111975037,3.981581991,5.180763906,5.016478962,0.0,0.0,34.7633333333,31.56,2900.0,7900.0,4900.0,3400.0,0.202,0.207,25.73,25.23,17.38,19.79,33.94,30.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,722.66,903.78,90.0,85.0,140.0,155.0,2.0,3.0,16.0,15.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,0.0,0.0,2.0,2.0,52.0,51.0,5.5,6.6,5.0,5.0,16.0,20.0,152.0,166.0,2.0,3.0,2.89227,2.95449
58,40,13.5678744093,15.5008806878,101.07,95.96,4423.0,4912.0,220.0,230.0,8.0,6.0,146.0,154.0,12370.0,10280.0,1.83,1.77,2.2,2.16,7.3605,7.09243,0.0,0.0,-9.19463357,-10.84610777,3.000740558,3.154164308,3.780696194,3.973998007,0.0,0.0,13.51,15.69,3200.0,2400.0,8000.0,5300.0,0.238,0.251,24.06,24.06,38.59,37.48,14.03,15.59,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2607.0,2896.0,56.0,50.0,134.0,139.0,4.0,6.0,8.0,6.0,3.0,5.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,44.0,42.0,9.6,12.8,5.0,5.0,173.0,20.0,194.0,229.0,12.0,8.0,2.66567,2.74324
68,8,32.1094927554,64.9692816747,158.92535,137.327,3503.0,2143.0,38.7,9.6,3.0,2.0,194.0,215.0,8219.0,3510.0,1.22,0.81,1.21,0.89,5.8638,5.211664,0.0,0.0,-4.62921769667,-1.92352226,3.988997542,5.028899311,5.025821971,6.3360161,0.0,0.0,31.7366666667,63.59,9500.0,3000.0,3100.0,2300.0,0.182,0.204,28.91,28.07,10.15,7.12,31.95,62.88,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1629.0,1000.0,29.0,9.0,176.0,223.0,5.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,65.0,56.0,25.5,39.7,6.0,6.0,22.0,4.9,194.0,229.0,12.0,8.0,3.54101,4.35637
8,31,64.9692816747,26.0826581604,137.327,114.818,2143.0,2345.0,9.6,0.0,2.0,13.0,215.0,142.0,3510.0,7310.0,0.81,1.17,0.89,1.78,5.211664,5.78636,0.0,0.0,-1.92352226,-2.66680196,5.028899311,3.647317727,6.3360161,4.595332379,0.0,0.0,63.59,24.26,3000.0,3300.0,2300.0,2000.0,0.204,0.233,28.07,26.74,7.12,3.291,62.88,26.14,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1000.0,429.75,9.0,75.0,223.0,155.0,0.0,5.0,2.0,13.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,56.0,49.0,39.7,9.65,6.0,5.0,4.9,0.0,229.0,139.0,8.0,12.0,4.35637,3.33944
30,52,42.6588574686,33.1475485628,126.90447,145.0,457.3,3273.0,7.7,33.0,17.0,3.0,139.0,199.0,4940.0,7264.0,0.0,1.21,2.66,1.155,10.45126,5.582,1.062,0.0,-1.5054024175,-4.7446213425,4.414518159,4.075342789,5.561944354,5.134610166,0.0,0.0,43.015,33.8425,4900.0,9500.0,4800.0,3100.0,0.214,0.0,54.43,0.0,7.76,0.0,42.51,33.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,386.85,1373.0,96.0,21.0,0.0,185.0,1.0,9.0,17.0,7.0,0.0,0.0,10.0,0.0,0.0,9.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,53.0,61.0,5.025,30.1,5.0,6.0,0.0,18.0,64.0,194.0,1.0,12.0,2.81108,3.63908
15,25,34.7845014783,33.0497243138,140.116,157.25,3633.0,3523.0,22.0,38.0,3.0,3.0,204.0,196.0,6689.0,7901.0,1.19,1.21,1.12,1.2,5.5387,6.1498,0.0,0.0,-4.77656965,-4.65442131,4.207394381,4.002082249,5.300984746,5.042307669,0.0,0.0,37.24,32.05,9500.0,9500.0,3100.0,3100.0,0.192,0.235,26.94,37.03,5.46,9.67,34.47,32.98,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1071.0,1586.0,15.0,27.0,182.0,176.0,22.0,16.0,4.0,10.0,9.0,9.0,1.0,1.0,13.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,58.0,64.0,29.6,23.5,6.0,6.0,14.0,22.0,194.0,194.0,12.0,12.0,3.33785,3.58601
51,27,14.6983862686,37236.0355633,106.42,4.002602,3236.0,4.07,180.0,0.0,10.0,18.0,139.0,28.0,12023.0,0.1785,1.67,0.0,2.2,0.0,8.3369,24.587387,0.0,18.098,-5.13777457,0.0011354,3.065947111,2.908733088,3.862851303,3.664774046,0.0,0.0,14.41,12.305,3200.0,3200.0,8000.0,3900.0,0.244,5.13,25.98,20.786,16.74,0.0,14.72,19.08,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1828.05,0.0,62.0,98.0,142.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,2.0,4.8,0.2050522,5.0,1.0,44.0,0.0,225.0,225.0,12.0,8.0,2.79543,2.73717
42,47,18.0021329803,13.9836976681,92.90638,190.23,5017.0,5285.0,170.0,0.0,5.0,8.0,164.0,144.0,8570.0,22590.0,1.64,1.85,1.6,2.2,6.75885,8.43823,0.0,0.0,-10.09332153,-11.22070399,3.312897187,3.043082054,4.173988903,3.834043137,0.0,0.0,18.18,14.09,8500.0,5500.0,8800.0,9100.0,0.265,0.13,24.6,24.7,30.0,57.85,18.15,13.8,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2750.0,3306.0,47.0,57.0,143.0,135.0,7.0,4.0,5.0,22.0,6.0,4.0,4.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,41.0,76.0,15.7,8.5,5.0,6.0,38.0,222.0,229.0,194.0,8.0,12.0,2.87565,2.69382
43,1,34.1690548825,37.433086297,144.242,227.0,3373.0,3473.0,32.0,0.0,3.0,3.0,201.0,215.0,7010.0,10070.0,1.2,0.0,1.14,1.1,5.525,5.17,0.0,0.0,-4.76235134,-4.1050022975,4.1138142,4.465163104,5.183081107,5.625752986,0.0,0.0,34.81,44.5125,9500.0,0.0,3100.0,0.0,0.19,0.12,27.45,27.2,7.14,12.0,34.2,37.45,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1294.0,1323.0,19.0,14.0,182.0,0.0,10.0,9.0,6.0,3.0,0.0,9.0,0.0,1.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,60.0,89.0,31.4,32.1,6.0,7.0,16.0,0.0,194.0,225.0,12.0,12.0,3.6671,3.99462
29,25,31.1403799108,33.0497243138,164.93032,157.25,2973.0,3523.0,40.0,38.0,3.0,3.0,192.0,196.0,8795.0,7901.0,1.22,1.21,1.23,1.2,6.0215,6.1498,0.0,0.0,-4.57741687667,-4.65442131,3.946510119,4.002082249,4.972291172,5.042307669,0.0,0.0,30.7333333333,32.05,9500.0,9500.0,3100.0,3100.0,0.165,0.235,27.15,37.03,11.76,9.67,31.11,32.98,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1747.0,1586.0,33.0,27.0,177.0,176.0,3.0,16.0,13.0,10.0,0.0,9.0,0.0,1.0,3.0,7.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,67.0,64.0,23.6,23.5,6.0,6.0,26.0,22.0,194.0,194.0,12.0,12.0,3.48112,3.58601
15,57,34.7845014783,13.7255098107,140.116,102.9055,3633.0,3968.0,22.0,380.0,3.0,9.0,204.0,142.0,6689.0,12450.0,1.19,1.76,1.12,2.28,5.5387,7.4589,0.0,0.0,-4.77656965,-7.25364552,4.207394381,3.010334727,5.300984746,3.79278409,0.0,0.0,37.24,13.64,9500.0,3200.0,3100.0,8000.0,0.192,0.243,26.94,24.98,5.46,26.59,34.47,11.58,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1071.0,2237.0,15.0,59.0,182.0,132.0,22.0,3.0,4.0,9.0,9.0,2.0,1.0,8.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,58.0,45.0,29.6,8.6,6.0,5.0,14.0,150.0,194.0,225.0,12.0,12.0,3.33785,2.72142
22,13,48.1212923577,42.9371873025,151.964,40.078,1800.0,1757.0,8.3,17.0,3.0,2.0,198.0,176.0,5244.0,1550.0,0.88,0.91,1.185,1.0,5.67038,6.11316,0.0,0.0,-1.82958684,-1.948329565,4.177811939,4.227260324,5.263713205,5.326014266,0.0,0.0,36.46,37.77,9500.0,3900.0,3100.0,1500.0,0.182,0.647,27.66,25.929,9.21,8.54,48.53,44.19,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1095.0,1115.0,25.0,7.0,196.0,201.0,7.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,63.0,20.0,27.7,25.7333333333,6.0,4.0,7.9,7.4,229.0,225.0,12.0,12.0,4.00957,3.89661
82,46,23.2659432692,19.2448390133,91.224,237.0,4682.0,4273.0,0.0,0.0,4.0,3.0,175.0,190.0,6511.0,20450.0,1.41,0.0,1.33,1.36,6.6339,6.2657,0.0,0.0,-8.545958555,-12.9403143562,3.593145393,3.329442683,4.527079516,4.194834921,0.0,0.0,23.195,18.45375,3400.0,0.0,2600.0,0.0,0.278,0.0,25.36,0.0,21.0,3.2,23.29,19.22,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2128.0,917.0,44.0,22.0,158.0,175.0,8.0,19.0,4.0,7.0,8.0,9.0,2.0,1.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,40.0,93.0,17.9,24.8,5.0,7.0,33.0,0.0,194.0,62.0,12.0,4.0,3.19147,2.48626
27,66,37236.0355633,55.3231307765,4.002602,87.62,4.07,1655.0,0.0,0.0,18.0,2.0,28.0,195.0,0.1785,2630.0,0.0,0.84,0.0,0.95,24.587387,5.69485,18.098,0.0,0.0011354,-1.6828136,2.908733088,4.768954732,3.664774046,6.008506453,0.0,0.0,12.305,54.23,3200.0,4200.0,3900.0,3000.0,5.13,0.306,20.786,26.79,0.0,7.43,19.08,56.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1050.0,98.0,8.0,0.0,212.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,38.0,0.2050522,25.55,1.0,5.0,0.0,6.1,225.0,225.0,8.0,12.0,2.73717,4.26546
48,23,28.2141218166,11.7773649695,30.973762,55.845,553.5,3134.0,11.0,170.0,15.0,8.0,107.0,132.0,1823.0,7874.0,1.65,1.77,2.19,1.83,10.48669,7.9024,1.625,0.0,-5.4005090425,-8.28548436,3.560590636,2.778923379,4.486063093,3.501224062,0.0,2.1106628,22.5702380952,10.73,2000.0,2400.0,5100.0,1400.0,0.769,0.449,23.824,25.1,18.54,13.81,18.99,11.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,317.3,1811.0,83.0,55.0,102.0,125.0,3.0,4.0,5.0,8.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,15.0,26.0,3.63,8.4,3.0,4.0,0.0,82.0,2.0,229.0,3.0,8.0,2.21377,2.46654
20,11,31.5569998455,42.5278253242,162.5,79.904,2840.0,332.0,41.0,1.9,3.0,17.0,192.0,120.0,8551.0,3120.0,1.22,0.0,1.22,2.96,5.9389,11.8138,0.0,1.457,-4.60155445333,-1.5830253375,3.968079278,3.892116444,4.99946661,4.903759436,0.0,0.0,31.24,29.48,9500.0,3300.0,3100.0,6900.0,0.173,0.474,28.16,75.69,11.35,5.285,31.6,65.14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1685.0,265.8,31.0,95.0,175.0,0.0,4.0,1.0,12.0,17.0,0.0,0.0,0.0,10.0,4.0,0.0,10.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,66.0,35.0,24.5,3.05,6.0,4.0,25.0,0.0,194.0,64.0,12.0,1.0,3.52006,2.38875
82,51,23.2659432692,14.6983862686,91.224,106.42,4682.0,3236.0,0.0,180.0,4.0,10.0,175.0,139.0,6511.0,12023.0,1.41,1.67,1.33,2.2,6.6339,8.3369,0.0,0.0,-8.545958555,-5.13777457,3.593145393,3.065947111,4.527079516,3.862851303,0.0,0.0,23.195,14.41,3400.0,3200.0,2600.0,8000.0,0.278,0.244,25.36,25.98,21.0,16.74,23.29,14.72,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2128.0,1828.05,44.0,62.0,158.0,142.0,8.0,0.0,4.0,10.0,8.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,40.0,46.0,17.9,4.8,5.0,5.0,33.0,44.0,194.0,225.0,12.0,12.0,3.19147,2.79543
73,15,28.6408765609,34.7845014783,204.3833,140.116,1746.0,3633.0,43.0,22.0,13.0,3.0,145.0,204.0,11850.0,6689.0,1.12,1.19,1.62,1.12,6.108194,5.5387,0.0,0.0,-2.27267753,-4.77656965,3.775558738,4.207394381,4.756905929,5.300984746,0.0,0.0,26.91,37.24,6500.0,9500.0,6500.0,3100.0,0.129,0.192,26.32,26.94,4.142,5.46,28.53,34.47,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,577.0,1071.0,76.0,15.0,172.0,182.0,5.0,22.0,27.0,4.0,0.0,9.0,10.0,1.0,0.0,13.0,14.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,81.0,58.0,7.55,29.6,6.0,6.0,2.8,14.0,194.0,194.0,8.0,12.0,3.43253,3.33785
31,70,26.0826581604,33.9566887225,114.818,127.6,2345.0,1261.0,0.0,65.0,13.0,16.0,142.0,138.0,7310.0,6240.0,1.17,0.0,1.78,2.1,5.78636,9.0096,0.0,0.464,-2.66680196,-3.14130250667,3.647317727,4.111975037,4.595332379,5.180763906,0.0,0.0,24.26,34.7633333333,3300.0,2900.0,2000.0,4900.0,0.233,0.202,26.74,25.73,3.291,17.38,26.14,33.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,429.75,722.66,75.0,90.0,155.0,140.0,5.0,2.0,13.0,16.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,4.0,0.0,0.0,2.0,2.0,49.0,52.0,9.65,5.5,5.0,5.0,0.0,16.0,139.0,152.0,12.0,2.0,3.33944,2.89227
40,51,15.5008806878,14.6983862686,95.96,106.42,4912.0,3236.0,230.0,180.0,6.0,10.0,154.0,139.0,10280.0,12023.0,1.77,1.67,2.16,2.2,7.09243,8.3369,0.0,0.0,-10.84610777,-5.13777457,3.154164308,3.065947111,3.973998007,3.862851303,0.0,0.0,15.69,14.41,2400.0,3200.0,5300.0,8000.0,0.251,0.244,24.06,25.98,37.48,16.74,15.59,14.72,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2896.0,1828.05,50.0,62.0,139.0,142.0,6.0,0.0,6.0,10.0,5.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,42.0,46.0,12.8,4.8,5.0,5.0,20.0,44.0,229.0,225.0,8.0,12.0,2.74324,2.79543
70,48,33.9566887225,28.2141218166,127.6,30.973762,1261.0,553.5,65.0,11.0,16.0,15.0,138.0,107.0,6240.0,1823.0,0.0,1.65,2.1,2.19,9.0096,10.48669,0.464,1.625,-3.14130250667,-5.4005090425,4.111975037,3.560590636,5.180763906,4.486063093,0.0,0.0,34.7633333333,22.5702380952,2900.0,2000.0,4900.0,5100.0,0.202,0.769,25.73,23.824,17.38,18.54,33.94,18.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,722.66,317.3,90.0,83.0,140.0,102.0,2.0,3.0,16.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,0.0,0.0,2.0,2.0,52.0,15.0,5.5,3.63,5.0,3.0,16.0,0.0,152.0,2.0,2.0,3.0,2.89227,2.21377
7,43,7.29776726528,34.1690548825,10.811,144.242,4273.0,3373.0,320.0,32.0,13.0,3.0,84.0,201.0,2460.0,7010.0,1.75,1.2,2.04,1.14,8.29802,5.525,1.524,0.0,-6.67769815417,-4.76235134,2.429779429,4.1138142,3.061330249,5.183081107,0.0,0.0,7.1725,34.81,2900.0,9500.0,2000.0,3100.0,1.026,0.19,11.087,27.45,50.2,7.14,7.75,34.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2348.0,1294.0,72.0,19.0,88.0,182.0,5.0,10.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,60.0,3.03,31.4,2.0,6.0,0.0,16.0,166.0,194.0,5.5,12.0,1.72536,3.6671
